id, name
1411,Swete Jasper
1412,Swinton Archibald Francis William
1413,Swinton Francis William
1414,Symonds John
1415,Talbert James
1416,Talbot William
1417,Tanner Nathaniel
1418,Tarbutt Charles Bryan
1419,Taylor Robert
1420,Taylor Thomas
1421,Taylor Thomas Rumbold
1422,Tebbut Charles
1423,Tedd John
1424,Telfer John Alexander
1425,Templer Henry
1426,Tennant James
9619,Reynolds Benjamin
1428,Terrell ?
1429,Thelwall Richard
1430,Thomas George
1431,Thomas Honoritus Leigh
1432,Thomas James
1433,Thomas Thomas
1434,Thomas William
1435,Thompson David
9628,Reynolds William 
1437,Thompson George
1438,Thompson Henry
1439,Thomson John
1440,Thomson William
9633,Rhode Robert 
1442,Thorowgood Francis
1443,Thwaites Josiah
1444,Ticehurst William
1445,Tiddeman Edward
1446,Timbrell Andrew
8433,Newall David Rae
1448,Timbrell Thomas
1449,Timins Charles S.
9642,Rice David
9643,Rice Henry
1452,Timins John F.
1453,Tindall Robert
9646,Rice John
1455,Tod James
1456,Todd Thomas
1457,Tolme David
9650,Richards _?_
1459,Tolson Thomas
1460,Torin Rovert
1461,Totten John
1462,Toussaint James
1463,Toussaint Jeremiah R.J.
1464,Tovey Zachary
1465,Towerson Gabriel
1466,Townsend Augustus
1467,Tracey Jonas
1468,Tremenheere Henry Pendares
9661,Richard William
1470,Tryon William
9663,Richardson Benjamin 
1472,Turnbull ?
1473,Turner Nathaniel
1474,Tweedale James
1475,Tweedy G. H.
1476,Tween John A.
1477,Tween John Arman
1478,Tyrell Henry
1479,Tyrie John
1480,Upton William
1481,Urmston James
1482,Utber John
9675,Richardson George
1484,Vaughan William
1485,Veitch Robert
1486,Venner C. M.
9679,Richardson Isaac Godsalve
1488,Venner John
1489,Vincent Frederick
1490,Vyvyan Abel
1491,Waddell John
1492,Wadham Thomas
1493,Waghorn Martin
1494,Wakefield Thomas
1495,Wakeman Henry
1496,Walker James 
1497,Walker Thomas
1498,Wall Thomas
1499,Wallace William
1500,Walpole Richard
8442,Newell Charles Hazelll 
1502,Ward B.
1503,Ward David James
1504,Ward Edward
1505,Ward James
1506,Ward Thomas E.
9699,Riches Matthew 
1508,Wardlaw Robert
1509,Waring William
1510,Warner Richard
1511,Warner Thomas
1512,Watson William
8444,Newham John
1514,Watts Thomas
1515,Wauchope William
1516,Waugh George
1517,Way Benjamin
1518,Way James
1519,Weathrall M. T.
1520,Webb Daniel
1521,Webb John
1522,Webb Nicholas
8234,Mortlock Charles 
1524,Webber William Jun
1525,Webster benjamin
1526,Weddell John
1527,Wedderburn Peter
1528,Wedgbrough John
1529,Welbank Thomas
1530,Welch David
1531,Welladvice Thomas
1532,Wellbank Robert
1533,Weller Charles
1534,Wells William
1535,Welstead George
1536,Weltden George
1537,West James
1538,West William Wade
9731,Rigby Charles
1540,Westerbane William
1541,Weston William
1542,Whitaker William
9735,Ripley Philip
1544,White John Jr.
9737,Risby Henry
1546,White Thomas
1547,White William Tyron
1548,Brown Robert
1549,Whitehead Walter Horrocks
1550,Whitehorne William
1551,Whiteman John Claremont
1552,Whitford Richard
8235,Mortlock James
1554,Wickham James
1555,Wilkie David
1556,Wilkinson George
9749,Roach Edward
1558,Wilkinson Thomas Hutton
1559,Wilkinson William
1560,Williams John
1561,Williams Richard
1562,Williams Robert
1563,Williams Stephen
1564,Williams Thomas
1565,Williamson Edward
1566,Williamson George
1567,Williamson James
1568,Williamson John James
1569,Williamson Richard
1570,Williamson William
1571,Willis Edward
1572,Wills Matthew
1573,Willson George
1574,Wilson Christopher
1575,Wilson Edward
1576,Wilson Henry
1577,Wilson James
1578,Wilson John Peter
1579,Wilson Jonathan
1580,Wilson Lestock
1581,Wilson Orlando Hart
9774,Roberts. John
1583,Wilson William
1584,Wimble John
1585,Winble John
1586,Winter James
1587,Winter Nehemiah
1588,Winter Ralph Farr
1589,Winter Thomas
1590,Wintersgill John
9783,Roberts William 
1592,Wood George
1593,Wood John
1594,Wood John William
9787,Robertson Alexander
1596,Wood Searles
1597,Woolmore John
9790,Robertson Andrew 
1599,Worth Isaac
1600,Worth Philip
1601,Wotton Thomas
1602,Wright George
9795,Robertson George 
1604,Wylde Charles
1605,Wynn John
1606,Wynne John
1607,Yates
1608,Yates Joseph
1610,Young James
1611,Young John William
1612,Young Robert
1613,Young Walter
1614,Younghusband William
9808,Robertson Thomas 
1626,Bryant Humphrey
8463,Newport Anthony
8464,Newport Christopher
1641,Buchanan John
9834,Robinson John
8238,Morton Matthew 
1645,Buchanan Thomas 
9602,Remmington Samuel 
9839,Robinson Robert
8469,Thoma Newte
9858,Robson William 
1668,Buggin James
8470,Newton Charles
1677,Bull Samuel 
8472,Newton George
1684,Bullock Henry 
9883,Rogers John
1375,Stevens John
9885,Rogers John
1694,Burni Benjamin
9887,Rogers John
9896,Rogers Samuel 
1706,Burdett Richard
1707,Burdett Robert
1711,Burges Henry 
1715,Burgess Thomas 
1717,Burgess William 
1718,Burgh _?_
8480,Nichol John
9924,Roper William 
1740,Burnett James Burnett
9937,Ross Andrew
1747,Burnyeat Philip 
9944,Ross James
1759,Burrish George
9954,Rous Benjamin
9955,Rous Robert
9958,Rouse Thomas Bales
1767,Burrowes Christopher
1768,Burrowes Robert 
1776,Burt Patrick
1778,Burt Patrick Henry
9977,Rowles Richard
1802,Butler Charles william
10002,Rush Henry 
1814,Butler Samuel 
1816,Butler Thomas 
10010,Russell Gervase
1820,Butta Emanuel
1822,Buttanshaw Thomas 
10045,Ryland Charles 
1856,Caise John
1857,Calbreath George
10057,Salisbury John B
10058,Salkeld Joseph
9869,Roddam Collingwood 
1878,Camell John
10071,Saltwell George
1881,Cameron Allan
1886,Cameron John
10079,Sampson John
1888,Cameron Peter 
10081,Sampson John Brook 
1890,Campbell Alexander
10084,Sampson Peter 
1893,Campbell Archibald Henry 
10087,Samson Henry Morse
1427,Tennent George
10097,Sanders Thomas 
1910,Campbell John
8247,Motley Thomas
10107,Sandilands James
1917,Campbell John
10975,Stewart Charles
1922,Campbell Patrick
1923,Campbell Peter 
10116,Sandys Thomas 
1927,Campbell Walter 
1928,Campbell William
10131,Saris John 
10137,Saunders David
10138,Saunders James
10140,Saunders Leyston 
10141,Saunders Richard
1951,Cape Jonathan
10146,Savage Augustus
1963,Carey Richard
10156,Sax Thomas
1981,Carnegie James
8525,Nixon Thomas
2000,Beadle Samuel
2001,Carr Robert
2002,Brown Robert
2003,Campbell John
2004,Dalrymple James
2005,Edwards John
2006,Grantham Caleb
2007,Hall John
2008,Hall William
2009,Hambly William
2010,Hamilton William
2011,Hay James
2012,Hide Jonathan jr.
2013,Hindman Thomas
2014,Hudson Robert
2015,Hudson Robert
2016,Hutchinson William
2017,Johnson James
2018,Lennox Charles
2019,Lewin Richard 
2020,Lloyd John
2021,Mackintosh John
2024,Musgrave Thomas
2025,Nash James
2026,Nelly Francis
2027,Price John
2028,Price John
2029,Price Thomas
2030,Price Thomas
2031,Rogers John
2032,Rogers John
2033,Scott Robert
2034,Simson George
8531,Norfor Robert Wright 
2036,Smith Joseph
2037,Smith Kennard
10231,Scott Robert
2040,Stevens John
2041,Steward Gabriel
2042,Stewart John
10235,Scott Thomas
10236,Scott William
2045,Wells William
2046,Wilson Henry
2047,Wilson William
2048,Winter Thomas
2060,Castleton Samuel
2067,Catline William
2068,Cattin William 
2076,Caulier John
8538,Normand James
10270,Seaman Edward or Edmund
9344,Prince John 
10287,Sedgwick William 
2110,Chamblet Samuel
2111,Chambr James
10307,Sever William Crofton
2124,Chapman Alfred 
2128,Chapman Henry Cleaver
2140,Charlton William
2143,Charritie John
1378,Steward Charles
2150,Chatfield Allen 
10343,Sharpe John 
2154,Chauvet David
2155,Cheap Thomas
2167,Cheyne Francis
2169,Chick Edward Lord
1436,Thompson Ebenezer
10366,Shea Charles 
2181,Chisholm Charles
10381,Shepheard John
10384,Shepheard John
10386,Shephard Richard
2195,Christian Edward
2200,Christie Charles
2205,Christopher Henry 
2206,Christopher John
2209,Chrystie Alexander 
2211,Churchill Henry 
2221,Clapham Thomas
10419,Sherwood John
10421,Shettler Robert Brown
2230,Clark Charles
10428,Shilling Andrew
2238,Clarke John
2241,Clark Thomas
10446,Short John
10447,Short Joseph
2257,Clarke Daniel
2264,Clarke John
10457,Shuter Richard
8744,Palmer John
2286,Clarke William
2290,Clarkson Joseph 
8574,Nutt Justinian 
10494,Simpson F
10495,Simson
10497,Simpson George
2311,Clements John
2317,Clevenger Charles
2320,Cliff Henry
1441,Thornhill Robert
2323,Clifford Richard 
2329,Clifton William 
10523,Sinclair Alexander
2356,Coates Thomas 
2358,Coatsworth Charles 
2359,Cobb Henry
2361,Cobham Stephen 
2362,Cobreth William
10562,Skottowe John 
8587,O'Brien John
10564,Skottowe Nicholas
10567,Slade James
10568,Slade John
2383,Coggan Francis William John
10718,Smith William
10587,Smales Thomas 
10588,Small Charles
10589,Small Daniel
2398,Cole John Richard
1598,Wordsworth John
10602,Smedley Henry 
2422,Collett Jonathan
2424,Collett Pitt
2425,Collett Thomas
10626,Smith George
2435,Collier Joseph
8599,Ogilvie James
2448,Collins John
2451,Collins Lorenzo
10648,Smith Joazen
2458,Colnett Richard
10658,Smith John
2467,Colthurst Christopher
2480,Compton Thomas
2481,Compton William
10675,Smith Joseph
10677,Smith Joseph
2487,Congreve Ralph 
10680,Smith Kennard
2492,Connis John
10686,Smith Nathaniel
2498,Consett John
2500,Constable John
1447,Timbrell James
10700,Smith Samuel
2514,Cook or Cooke John
2516,Cook Richard
2517,Cook Thomas
2518,Cook William
10711,Smith Thomas
10715,Smith Timothy 
2526,Cooke Edmund
2528,Cooke George 
10721,Smith William
10736,Smyth Edmund
2547,Cooper Allen 
2549,Cooper E
10756,Snow Raymond 
10768,Sommers Jonathan 
10769,Sotheby John Barnett 
2578,Corbyn Joseph
10772,South Thomas
2588,Corner Isaac
2589,Corner John
1450,Timins Charles Sheldon
11355,Thelwall Richard
8625,Oliver John
2614,Cotton Charles Bowland 
2616,Cotton John
2617,Cotton Joseph 
1451,Timins John
10818,Spens Nathaniel 
2631,Court Jonathan
2632,Court Matthew
2635,Court Thomas
2638,Courthope Nathaniel
10834,Spottiswoode Robert 
10853,Stacey Edmund 
2663,Cowles Jacob 
10859,Stainforth George
2669,Cowper George 
9909,Rolland Peter 
8638,Opie John
10870,Stanes Francis
2683,Coxon John 
2684,Coxwell Edward 
2685,Coxwell James 
2687,Coytmore Rowland
2688,Crabb James George
2689,Crabb Richard
2690,Craddock John 
2703,Craig John
2704,Craig Milliken 
2707,Craigie John
1454,Tod Alexander
10906,Stephens George 
2719,Cranstoun John 
10913,Stephens or Stevens William
10918,Stephenson Thomas
10925,Stevens George 
10927,Stephens or Stevens John
10930,Stephens or Stevens John
2747,Cresswell Francis 
2749,Cribb John 
2755,Crichton James
2758,Crichton Thomas
10953,Steward Charles
10954,Steward Francis
2764,Cristall John 
10958,Steward Gabriel 
10959,Steward Gabriel 
2772,Cromartie James
10968,Stewart Alexander
8655,Orrok Wemyss 
2783,Cross John
10979,Stewart Francis
2794,Crowder William
10995,Stewart James
11001,Stewart John
2811,Cruikshank or Cruickshank John 
2813,Cruikshank William
8277,Muirhead A
11005,Stewart John
12369,Whitford Richard
1458,Tolson Joseph
2840,Cumberlege John Altham 
11033,Stirling Alexander
2842,Cumine Adam 
2844,Cumming or Coming Alexander
2846,Cumming or Cuming Edward 
2848,Cumming or Cuming George 
11043,Stokes James
11045,Stokes Peter 
2855,Cummings Robert
2856,Cummings Robert
11050,Stokoe William 
11066,Storey William
8671,Osborne James
2879,Curling Robert
11077,Stout Benjamin
2888,Curtis Anthony
2889,Curtis George 
11087,Stranack James
2899,Cush Nathaniel 
8676,Ostler William 
2910,D'Abbadie Francis
2920,Dale James
11113,Strover John 
11114,Strutton Richard
2925,Dale John
11128,Studd Edward 
11129,Studd John Lynch
2939,Dalrymple James 
11132,Studholm William 
2942,Dalrymple Robert Stair
2943,Dalrymple William Henry Clare
10048,Ryves Thomas 
11139,Sturrock Henry 
11141,Style Roger
2951,Dampier Edward
2952,Dance Nathaniel 
2962,Daniell Edward Maxwell
11155,Sumner John
11158,Surflen Thomas
11169,Sutton David
11170,Sutton David
11173,Sutton John
11180,Swan Richard 
2992,D'Auvergne Philip
11186,Swanley George
11187,Swanley Richard
11192,Swanston R
11199,Swete Jasper 
3010,Davidson John
11203,Swinton Archilbald Francis William
11217,Symonds John
10063,Salmon Nathaniel 
11230,Talbert James
11231,Talbot William
11236,Tanner Nathaniel
11242,Tarbutt Charles Bryan 
3058,Davis William James
8702,Owen Richard
3069,Dawes Abraham
3074,Dawkins Jeremiah 
3076,Dawney Thomas 
3100,Deane Charles 
11295,Taylor Robert
11298,Taylor Thomas
3110,Debuke Thomas
11309,Taylor Thomas Rumbold
11319,Tebutt Charles
3128,Delafons Thomas
11321,Tedd John
11325,Telfer John Alexander
11334,Templer Henry 
3143,Dempster John Hamilton 
11337,Tennant James
11339,Tennent George 
11343,Terrell _?_
3154,Dennett Thomas
3155,Dennis Benjamin 
3157,Dennis John
1469,Trimbrell James
3163,Dennison Robert
3166,Dennison William
3168,Denny George 
11362,Thomas George 
3172,Denton Thomas 
11365,Thomas Honoritus Leigh 
3182,D'Esterre William Parker 
3183,Dethick Thomas 
11382,Thomas Thomas
11387,Thomas William
3196,Dewar James
11389,Thomason William
11399,Thompson Ebenezer 
8727,Paiba John 
11405,Thompson Henry 
3215,Dickenson Henry 
1471,Tullis William
12827,Wright George
3246,Dixon George
10201,Scott Hugh 
11444,Thomson or Thompson David 
11445,Thomson George
3262,Dobree John
11455,Thompson John
8736,Palmer E H
3268,Dodds Luke 
8205,Morris William
3279,Dominicus Abraham
11474,Thornhill Robert
8739,Palmer George 
3290,Donaldson William 
11494,Thwaites Josiah 
3304,Dorien or Dorin Joseph 
3307,Dormer Thomas 
11501,Tiddeman Edward
3313,Dorrill or Dorrell Richard
3314,Dorrill Robert
3325,Douglas George
11520,Timbrell James
11521,Timbrell Thomas
3334,Douglas Peter 
11528,Timins John Fam 
11531,Tindall Robert
10115,Sandys John
3351,Doves Cobham 
3353,Doveton John Richard Frederick 
11546,Tod Alexander 
8295,Munro Daniel Nesbitt
11482,Thorowgood Francis
8752,Palmer Robert Fish
11555,Todd Thomas
11559,Tolme David 
11562,Tolson Joseph
11563,Thoson Thomas
3381,Downton Nicholas 
3391,Drake James J
3394,Drake Richard
11588,Torin Robert
11595,Totten John
11600,Toussaint Jeremiah Richard James
3412,Driver Thomas
3414,Drummond Adam 
3415,Drummond Andrew 
3416,Drummond Charles 
11610,Towerson Gabriel
11614,Townsend Augustus 
3425,Drummond Robert 
8764,Parish J R
11628,Tracey Jonas 
11496,Ticehurst William 
3442,Dudman Joseph 
11641,Tremenheere Henry Pendarves 
3450,Duffield Henry
3452,Duffin Robert
3457,Dumbleton Thomas 
3466,Dunbar William Henry
11670,Tryon William 
3484,Dundas Charles
3485,Dundas George 
3486,Dundas James 
3488,Dundas Philip 
3489,Dundas Ralph 
3491,Dunkin Thomas 
3492,Dunlop Anthony
3493,Dunlop David
1387,Stirling Alexander
11692,Turnbull Alexander
3511,Dunsford William 
3515,Durand John
11713,Turner Nathaniel 
11729,Tweedale James
11730,Tweedy George Henry
11732,Tween John Arman 
3545,Earle William
8783,Parker Thomas 
3550,Eastabrooke John 
3551,Eastfield William John
11745,Tyrell Henry
11749,Tyrie John
8786,Parker William
3569,Eckford John 
3580,Edgecumbe Leonard 
1483,Uvedale Henry
11776,Urmston James
3588,Edmeades William 
11784,Utber John
11789,Uvedale Henry 
3605,Edwards James 
3606,Edwards John
3607,Edwards John
3610,Edwards Lewis Owen 
3614,Edwards Richard
11808,Vaughan William
11526,Timins Charles Sheldon 
3627,Egerton William
3628,Eggleston C
11821,Venner Corbyn Morris 
3630,Eglinton Anthony
11823,Venner John
3633,Eilbreck B
8799,Parks William
3644,Elkington James 
3645,Elkington Thomas 
1388,Stoakes James
11841,Vincent Frederick
3654,Elliot or Elliott Joseph 
11856,Vyvyan Abel 
11858,Waddell John
11861,Wade William
11862,Wadham= Thomas
11864,Waghorn= Martin 
3673,Ellis Edward Smith 
11872,Wakefield Thomas
11874,Wakeman Henry 
8806,Parramore Thomas
3688,Elliston Edmund 
3689,Elliston Edward
3692,Elmore Henry Mathias
8808,Parrick Andrew
3698,Ephinstone Wiliam
3701,Elsmore John
1487,Venner Corbyn Morris
11909,Walker James
9671,Richardson George
3732,Erwin George
8814,Parrott Abraham 
3735,Esplin John 
3745,Evans Arthur
12127,Watts Henry
11547,Tod James
11940,Wall Thomas
3754,Evans John
11949,Wallace William
3771,Everest Roger Barnston 
3784,Eyles James 
3786,Eymout John
8855,Paterson Alexander
11987,Walton Francis
3798,Fairfax James 
3799,Fairfax William 
3801,Fairfull Robert 
11994,Ward B
3805,Faith William
11998,Ward Edward
3807,Dalrymple James 
12003,Ward James
12014,Ward= Thomas Erasmus 
3829,Farquharson James 
8831,Parsons John
3836,Farrer Henry 
3839,Farrer William Ward 
3842,Farrington Richard Atherton 
3843,Farrington or Farington William 
12036,Waring William
10198,Scott Francis 
12040,Warner Richard 
12042,Wanner Thomas
10199,Scott George 
8834,Partington Watkin
3863,Fea Peter 
3872,Fearon James Peter 
3884,Fellers John H
3887,Fellows William Dorset 
3891,Fenn Bernard
8841,Pacall William Larkins
3897,Fenner Parsons
3917,Fergusson Benjamin
3919,Fernell William
12116,Watson William
3930,Fewson Thomas
10213,Scott John
12132,Watts Thomas
3941,Field Thomas
3942,Field Timothy 
12139,Wauchope William
8850,Passmore Henry
12143,Way Benjamin 
3960,Finnie William Hamilton 
3961,Fiott Edward 
12155,Webb Daniel 
3966,Fisher Benjamin
3968,Fisher Francis
12162,Webb Nicholas
12169,Webber William jun
12170,Webber William jun
3979,Fisher Robert
10392,Shepherd or Sheppard Thomas 
10222,Scott Robert
12183,Weddell John
12184,Wedderburn Peter 
12185,Wedgbrough John
3995,FitzHugh William 
4005,Fletcher Sir Henry 
12198,Welch David 
8860,Paterson or Patterson John 
4018,Flower John
2035,Smith John
12212,Wellbank or Welbank Robert 
12213,Wellbank Thomas sen
4024,Fogo Alexander 
4032,Foord Edward 
4033,Foot John
12229,Wells William
12230,Wells William
4041,Forbes George 
2039,Smith William
4046,Forbes James Keith
12240,Weltden George 
4053,Ford Henry William 
12258,West James
2043,Sutton David
8870,Patrickson Thomas
2044,Walker Thomas
4075,Forrest Thames
12268,Westcott George jun
4077,Forrester Bernard 
12271,Westerbane William 
4087,Fortescue Francis 
11604,Tovey Zachariah
1391,Story William
8875,Patterson Charles
4103,Foster James
4107,Foster William
4109,Fotheringham Alexander
4110,Foubister Peter
4115,Foulis Charles
4117,Foulkes John Davy 
4118,Fowler Francis
12311,Whitaker William 
1501,Walton Francis
4124,Fowler Robert Cook 
4128,Fox Gilson Reeves 
4131,Fox John 
8321,Murray Anthony 
4138,Foxall Thomas 
4140,Foy James 
8882,Patterson Robert
12337,White John sen
12338,White John jun
8884,Patterson William 
4154,Francis William 
12348,White Nathaniel
4159,Francklin or Franklin Richard 
12352,White Thomas
4164,Franklin John
4166,Franklin John Robinson 
12359,Whitehead Walter Horrocks 
12360,Whitehorne William
12361,Whiteman John Clarmont 
8887,Patton Andrew 
4177,Fraser Hugh 
4182,Fraser John
4183,Fraser William 
4185,Frayer James
12381,Whyte or White John Nelson
4192,Freeman Fielder 
12385,Wickham James
4195,Freeman John
4206,Freke William
10260,Seale David 
4219,Frognall Phineas 
4220,Frognall Thomas
12416,Wilkie David
8897,Paul Nathaniel
12428,Wilkinson George
12429,Wilkinson Henry Richard 
12576,Wilson Edward
12442,Wilkinson Thomas Hutton
12445,Wilkinson William
8325,Murray James
4262,Gaillard or Galliard Frederick 
10268,Sealy John
4268,Gale John
4282,Gallon John 
4286,Galloway _?_
12480,Williams John
4291,Gamage William Dick
12493,Williams Richard
8909,Payne Samuel 
12496,Williams Robert
12498,Williams Stephen 
4308,Gardiner Henry
4310,Gardiner Martin
4311,Gardiner Patrick
12509,Williamson Edward
12514,Williamson George
12516,Williamson James
1235,Reynolds Benjamin
12520,Williamson John James
4330,Garnault Joseph 
12525,Williamson Richard 
12533,Williamson William
8916,Peacock Eustace
8485,Nicholls George 
12548,Wills Mathew
8918,Peacock Tempest
4359,Gayer John
12552,Willson George
4374,Gelston William 
12572,Wilson Christopher
4384,Gerrard John
8923,Pearce John
4388,Gib Colin
12586,Wilson Henry
12588,Wilson Henry
12594,Wilson James
12616,Wilson John Petre
12618,Wilson Jonathan 
12621,Wilson Lestock 
12623,Wilson Orlando Hart
4434,Gifford WillIAM
8931,Pearce Thomas
4436,Gilbert Charles
12634,Wilson Walter
12635,Wilson William
4445,Gilbert Thomas
1557,Wilkinson Henry Richard
12639,Wilson William
12643,Wimble John
8935,Pearce William
10302,Serle Samuel 
12667,Winter James
4478,Gilmore John
4480,Gilmore Mungo
12673,Winter Nehemiah sen
4483,Gilpin Thomas 
12676,Winter Ralph Farr
12678,Winter Thomas
12679,Winter Thomas
4500,Glasspoole Richard 
4501,Gladstones Albert
4504,Glegg Henry
4513,Glover Alphonse
4521,Godfrey Benjamin 
4522,Godfrey Edward
8946,Pearson John 
12721,Wood George 
12730,Wood John
12732,Wood John William
12692,Wiseman William
12743,Wood Richard
12744,Wood Searles 
4555,Gooch George 
4558,Goodall Bartholomew
4565,Goodfellow John 
4572,Goodlad William
4575,Goodman Samuel 
4580,Goodsole John
4589,Gordon Charles
8958,Peck William 
4600,Gordon John
12796,Wordsworth John 
4606,Gordon Peter
4610,Gordon William
4613,Gordon William
4614,Gore Arthur
12807,Worth Isaac
12808,Worth Philip
12809,Wotton Thomas
4621,Gosfright Richard
4624,Gosnall Benjamin
4627,Gostlin Francis
4633,Gough Charles
4635,Gough Henry
8338,Murray Thomas Garland 
8967,Peirce or Pearce Richard
4658,Gowland Benjamin
4665,Graham Charles
12865,Wyche John
12867,Wyld Charles
12872,Wynn John sen
12873,Wynn John jun
8973,Pelly Henry
4688,Graham Thomas
4694,Grainger Richard
12887,Yates _?_
8975,Pelly John
12894,Yates Joseph
4713,Grant James Ludovic
4722,Grant Peter 
9159,Pinson John
4728,Grantham Caleb
4729,Grantham Caleb
4730,Grantham Nathaniel
4731,Grantham Sir Thomas
12924,Young James
10347,Sharpeigh Alexander
12933,Young John William
4745,Gray Alexander 
4748,Gray George 
12941,Young Robert
12948,Young Walter
8985,Pendergrass James
12953,Younghusband= William 
4762,Green Abraham 
1523,Webber William
4786,Greenway William Brown
4789,Greer William 
4790,Gregory Chalres
8991,Pennell Richard 
4806,Grey Robert
8889,Pattullo Robert 
4810,Gribble Charles Besly 
4812,Gribble Henry 
4817,Grieve Andrew 
4824,Griffin John
8344,Murrell Abraham
4856,Grote Joseph
4860,Grove Philip
4866,Grueber Henry 
4870,Guise John
10373,Sheen C H
9009,Percival Lucas 
4914,Haddock Joseph
4924,Haggis Charles
4928,Haig James
4932,Haig William 
4942,Haldane James
4944,Haldane John 
4946,Haldane Robert
4953,Hale Roger
4963,Halkett Henry 
4978,Hall John
4983,Hall John
4993,Hall Joseph 
4997,Hall Richard
4999,Hall Sampson 
5006,Hall William
5007,Hall William
5009,Hallett John
5012,Hallewell John
5015,Halliburton James 
5023,Hambley William
5025,Hambley William
5028,Hamilton Alexander
5031,Hamilton Archibald 
5035,Hamilton James
5041,Hamilton John
5044,Hamilton Montgomerie 
5054,Hamilton William
5055,Hamilton William
5059,Hammett William 
5064,Hammond Henry
8352,Musgrave Thomas
8217,Morrison Richard
5079,Hancock Nathaniel
9171,Pitcher Thomas (178 1_) 
5087,Handslap or Hanslapp Robert
8353,Musgrave Thomas
5099,Hannay Andrew 
5111,Hardcastle William 
5116,Harding John
5118,Harding Richard
5122,Hardwick Peter
12173,Webster Benjamin 
5132,Hardyman William Henry 
1507,Ward Thomas Erasmus
5144,Harman Thomas
1398,Studholm William
5157,Harriman Edward 
5164,Harrington or Harington Thomas Talbot 
5166,Harris Christopher
5168,Harris Francis
5171,Harris Henry
5184,Harris Thomas Herbert
8356,Muter Arthur 
5188,Harris William Harrison 
9057,Petrie John
5195,Harrison Edward
5225,Harrower George
5226,Harry Benjamin 
5228,Harry Thomas
9067,Peyton Walter
1539,Westcott George
5275,Hassell John
5276,Hassey John
5279,Hatch John
5287,Havard Thomas 
5290,Haviside or Heaviside Thomas 
5291,Haviside or Heaviside William 
5295,Hawes Stephen
9075,Phillips George 
5302,Hawkey William
5309,Hawkins Giles
5312,Hawkins William
5325,Hay James
5327,James Hay
5332,Hay Robert 
5333,Hay William
5338,Hayes John
5341,Hayes Thomas
8907,Payne John
5352,Haynes William
5357,Hayter George
5365,Hayward John
5372,Head James 
1543,White John
5385,Heath John
5389,Heath William
5398,Heathorn Joseph L
5400,Heathorn William
5408,Hedley Thomas
11820,Veitch Robert 
5416,Heming George 
5426,Henderson George
9099,Phinney George 
1545,White Nathaniel
5446,Henning Alexander
5455,Hepworth Brodie 
8365,Nairne Alexander 
1371,Steel Graham
5463,Herbert Philip 
5465,Hereford John 
9104,Phripp Richard
8366,Nairne Fasham 
5502,Hicks John
5508,Hicks Zachary 
5526,Hill Charles
9113,Pidding John Rhodes
5531,Hill John
5548,Hillman John
10482,Simmons George 
5553,Hilton John Woodbridge 
9118,Pierce Richard 
5559,Hinde Thomas
5563,Hindman Josiah
5564,Hindman Thomas
5565,Hindman Thomas
5566,Hine John 
9120,Peirce or Pearce Thomas Burston
5575,Hippon Anthony 
9122,Piercy John Wintersgill 
5584,Hitchings John
5589,Hoadley Henry
5591,Hoare Daniel Griffiths
9127,Pigott Charles
5628,Hodgson Thomas 
5629,Hodgson Thomas 
5647,Hogg Robert
5658,Holden Richard
5660,Holden Thomas
5666,Holford Arthur
5669,Holiday George
1553,Whyte John Nelson
5690,Holman Francis
5693,Holman William 
5701,Holmes Robert
5731,Hooke Benjamin
5732,Hooke Walter
5733,Hooper Charles
5735,Hooper George 
5742,Hope William
5753,Hore Matthew
5760,Hornblow William 
5763,Horncastle James 
5773,Horsburgh James
10521,Simter James
9156,Pinnell Richard jun
9157,Pinnell William
5792,Hosmer Henry 
5797,Hough Samuel
5800,Houghton John
5803,Hoimsell Richard
5804,Hounsell Thomas
5826,Howe Thomas
5830,Howes Christopher 
5836,Hoxton Walter 
5841,Huddart Joseph 
5842,Huddart William 
5846,Hudson Charles
5847,Hudson Sir Charles
5850,Hudson Henry
5853,Hudson John
5854,Hudson Robert
5855,Hudson Robert
5856,Hudson Robert
5859,Hudson Thomas
5875,Hughes Henry 
5878,Hughes Philip 
5881,Hughes Robert
5895,Hume Alexander
1403,Surflen Thomas
9175,Pitman orPittman Frederick 
5911,Hunt James 
5916,Hunt Richard
5917,Hunt Thomas
5923,Hunt William
5929,Hunter Henry
5933,Hunter John
5944,Hunter William
5951,Hurdis James
5952,Hurle John
9184,Pitt Wentworth George 
5958,Hurst Robert
5973,Hutchinson George 
5974,Hutchinson Henry 
5979,Hutchinson Norton
5984,Hutchinson William
5985,Hutchinson William
5986,Hutt Richard 
5994,Hutton William Charles 
8383,Nash James
5998,Hyde Jonathan
5999,hyde jonathan
6001,Hyde Robert 
6002,Hyde Samuel 
11924,Walker Thomas
6012,Ibister David
11925,Walker Thomas
6025,Inglis Cornelius
1513,Watts Henry
6038,Innes John
6055,Irvine _?_
6074,Isacke Matthew 
6075,Isacke Robert Matthew
9205,Pocock John 
6089,Jackson Abraham
6095,Jackson George
6101,Jackson J H
6102,Jackson James 
6103,Jackson Jeffery
6106,Jackson Joseph 
10575,Slater Gilbert
6125,Jago Samuel
9213,Poole Benjamin
6148,James Walter
6153,Jameson or Jamieson Alexander
6156,Jameson James
6183,Jeffreys J P
1297,Saunders James
6189,Jenkins Benjamin
6193,Jenkins Robert
